# R-blockprops4.tsv — trial_chambers (13,35) 마진 청크 배치가 요구하는
# 회전 산물 상태 3종. 값 = tools/golden/StatePropsProbe.java 실서버
# 실측 (기존 TSV stairs/slab 8행 교차검증 0 diff). 스키마 = tsv2/3.
minecraft:dark_oak_trapdoor[facing=north,half=top,open=false,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=top,open=false,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=bottom,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=bottom,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=bottom,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=bottom,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=bottom,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=north,half=bottom,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=false,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=top,open=false,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=bottom,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=bottom,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=bottom,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=bottom,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=bottom,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=south,half=bottom,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=false,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=top,open=false,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=bottom,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=bottom,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=bottom,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=bottom,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=bottom,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=west,half=bottom,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=false,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=top,open=false,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=bottom,open=true,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=bottom,open=true,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=bottom,open=true,powered=false,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=bottom,open=true,powered=false,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=bottom,open=false,powered=true,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:dark_oak_trapdoor[facing=east,half=bottom,open=false,powered=true,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:dark_oak_slab[type=top,waterlogged=true]	t	t	f	f	0	1	D:0,U:f,N:c,S:c,W:c,E:c	probe	f
minecraft:dark_oak_slab[type=top,waterlogged=false]	t	t	f	f	0	0	D:0,U:f,N:c,S:c,W:c,E:c	probe	f
minecraft:dark_oak_slab[type=double,waterlogged=true]	t	t	t	f	0	15	none	probe	t
minecraft:dark_oak_slab[type=double,waterlogged=false]	t	t	t	f	0	15	none	probe	t
minecraft:dark_oak_log[axis=z]	t	t	t	f	0	15	none	probe	t
minecraft:chest[facing=south,type=left,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:chest[facing=south,type=left,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:chest[facing=south,type=right,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:chest[facing=south,type=right,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:chest[facing=east,type=left,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:chest[facing=east,type=left,waterlogged=false]	t	t	f	f	0	0	none	probe	f
minecraft:chest[facing=east,type=right,waterlogged=true]	t	t	f	f	0	1	none	probe	f
minecraft:chest[facing=east,type=right,waterlogged=false]	t	t	f	f	0	0	none	probe	f
# oak_fence 연결-조합 폐포 (Task 14 RESUME-8) — postprocess PPG 폴드
# (FenceBlock.updateShape 재계산) 가 임의 연결 비트 조합을 산출한다.
# 값 = tsv1 oak_fence 6행(:82-87) 의 family 값 그대로 (연결 비트는
# 속성 무영향: forceSolidOn, CrossCollisionBlock.propagatesSkylightDown
# =!waterlogged, collision ysize=1.5). dark_oak_fence 전-조합 probe
# 행 (:12-116) 과 교차검증 — 값 동일.
minecraft:oak_fence[east=false,north=false,south=false,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=false,south=false,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=false,south=true,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=false,north=false,south=true,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=false,south=true,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=true,south=false,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=false,north=true,south=false,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=true,south=false,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=true,south=true,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=false,north=true,south=true,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=false,north=true,south=true,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=false,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=false,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=false,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=true,waterlogged=false,west=false]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=true,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=true,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=false,south=true,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=false,waterlogged=false,west=false]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=false,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=false,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=false,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=true,waterlogged=false,west=false]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=true,waterlogged=false,west=true]	t	t	f	f	0	0	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=true,waterlogged=true,west=false]	t	t	f	f	0	1	none	family-rule	f
minecraft:oak_fence[east=true,north=true,south=true,waterlogged=true,west=true]	t	t	f	f	0	1	none	family-rule	f
